mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_rfr__n_estimators,param_rfr__min_samples_split,param_rfr__min_samples_leaf,param_rfr__max_features,param_rfr__max_depth,param_rfr__bootstrap,params,split0_test_rmse,split1_test_rmse,split2_test_rmse,split3_test_rmse,split4_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,split0_test_rmae,split1_test_rmae,split2_test_rmae,split3_test_rmae,split4_test_rmae,mean_test_rmae,std_test_rmae,rank_test_rmae
0.22005705833435057,0.002233764920829309,0.011294221878051758,0.0009039027676722548,100,25,15,0.5,10,False,"{'rfr__n_estimators': 100, 'rfr__min_samples_split': 25, 'rfr__min_samples_leaf': 15, 'rfr__max_features': 0.5, 'rfr__max_depth': 10, 'rfr__bootstrap': False}",-71506.04066988779,-73162.81210989974,-70634.74004702228,-72338.94256668605,-67456.41917456948,-71019.79091361306,1970.5340432224539,12,-238.90917647834354,-243.4978512721677,-236.4484375684858,-238.5914107325028,-229.1040304577925,-237.31018130185848,4.702533530500555,11
1.7757633686065675,0.020720611630479117,0.0766880989074707,0.004351866800773842,1000,25,15,0.5,20,True,"{'rfr__n_estimators': 1000, 'rfr__min_samples_split': 25, 'rfr__min_samples_leaf': 15, 'rfr__max_features': 0.5, 'rfr__max_depth': 20, 'rfr__bootstrap': True}",-71582.57118420555,-73610.45471952297,-71147.35615084495,-73257.39126438228,-67420.76482325936,-71403.70762844302,2203.0622954038226,13,-239.12706428879912,-244.15878267688552,-238.13399591937466,-239.87545922524194,-229.03522108973988,-238.06610464000823,4.961483487362166,17
1.564576005935669,0.03132307714080786,0.0443781852722168,0.0026011359750402535,500,15,10,0.75,10,False,"{'rfr__n_estimators': 500, 'rfr__min_samples_split': 15, 'rfr__min_samples_leaf': 10, 'rfr__max_features': 0.75, 'rfr__max_depth': 10, 'rfr__bootstrap': False}",-72691.65194199116,-74383.09916185909,-71270.9184787122,-72733.66644384712,-67430.6568800539,-71701.99858129269,2352.115756490961,16,-240.3515634045793,-244.1259412721932,-235.91907047254443,-239.29460129369517,-228.4274198836758,-237.6237192653376,5.291306478574927,13
2.367343282699585,0.03561670060568102,0.07914113998413086,0.003013412546020025,1000,25,5,0.75,10,True,"{'rfr__n_estimators': 1000, 'rfr__min_samples_split': 25, 'rfr__min_samples_leaf': 5, 'rfr__max_features': 0.75, 'rfr__max_depth': 10, 'rfr__bootstrap': True}",-70565.11777875636,-72519.60509898346,-70790.05442889043,-71982.26452004371,-66551.72553819942,-70481.75347297467,2095.3038589671796,10,-237.7620242466744,-241.79650987843993,-236.1207752200899,-237.93616991655125,-227.52561285756818,-236.22821842386475,4.733337427463277,6
2.34262433052063,0.023016824463528388,0.08138909339904785,0.0018521198239768572,1000,15,10,0.5,10,False,"{'rfr__n_estimators': 1000, 'rfr__min_samples_split': 15, 'rfr__min_samples_leaf': 10, 'rfr__max_features': 0.5, 'rfr__max_depth': 10, 'rfr__bootstrap': False}",-70824.20626456212,-72813.21303615785,-69766.49707957394,-71478.14309888809,-66598.63488639644,-70296.13887311569,2095.886812935188,5,-237.27704588055428,-242.58007517054818,-234.64659923378218,-237.4296864810007,-227.77748706214686,-235.94217876560643,4.824871708895248,4
0.25277318954467776,0.004395427035655904,0.013158464431762695,0.0011546279787059592,100,15,5,0.5,10,False,"{'rfr__n_estimators': 100, 'rfr__min_samples_split': 15, 'rfr__min_samples_leaf': 5, 'rfr__max_features': 0.5, 'rfr__max_depth': 10, 'rfr__bootstrap': False}",-70494.91476972488,-72230.75548869115,-69350.88783210155,-70885.24042646881,-66543.51358622531,-69901.06242064235,1914.3961452295764,1,-236.46852988151434,-240.62469540146725,-233.47129394010466,-236.24149148746588,-227.85022491235804,-234.93124712458203,4.213494291385065,1
0.8145092964172364,0.0021547635401011457,0.04340066909790039,0.0009981670695284387,500,25,5,0.25,30,False,"{'rfr__n_estimators': 500, 'rfr__min_samples_split': 25, 'rfr__min_samples_leaf': 5, 'rfr__max_features': 0.25, 'rfr__max_depth': 30, 'rfr__bootstrap': False}",-70766.92414681829,-73426.94625405688,-69882.21511928483,-72659.06804914484,-67362.71608208815,-70819.57393027861,2145.3861550308557,11,-237.06541171720536,-244.40189509167723,-236.43217796036345,-239.91235830923364,-229.83270925286791,-237.52891046626956,4.765876785614175,12
0.3084246158599854,0.004637645116944409,0.01296701431274414,0.0014127305079627804,100,25,10,0.75,10,False,"{'rfr__n_estimators': 100, 'rfr__min_samples_split': 25, 'rfr__min_samples_leaf': 10, 'rfr__max_features': 0.75, 'rfr__max_depth': 10, 'rfr__bootstrap': False}",-72615.00063681866,-74583.12256809362,-71668.10140865014,-72945.41592421487,-68104.9517138662,-71983.3184503287,2155.21347947704,18,-240.05213009097122,-244.75588289777903,-236.18420181045295,-239.37466550171246,-229.8183051148909,-238.03703708316135,4.939094905160425,16
0.8948450088500977,0.010856974108933142,0.04106860160827637,0.0022232492048006865,500,15,15,0.5,10,True,"{'rfr__n_estimators': 500, 'rfr__min_samples_split': 15, 'rfr__min_samples_leaf': 15, 'rfr__max_features': 0.5, 'rfr__max_depth': 10, 'rfr__bootstrap': True}",-71764.34870977045,-73827.45132323151,-71219.08910704915,-73320.11205448379,-67184.38354836575,-71463.07694858013,2345.052558985001,14,-239.5259024579208,-243.99985453690945,-238.20798944408466,-239.8055185560168,-228.61211057749057,-238.03027511448445,5.0942649035285275,15
0.9410271644592285,0.003919204987131942,0.042908334732055665,0.0013715607584493692,500,15,10,0.5,20,True,"{'rfr__n_estimators': 500, 'rfr__min_samples_split': 15, 'rfr__min_samples_leaf': 10, 'rfr__max_features': 0.5, 'rfr__max_depth': 20, 'rfr__bootstrap': True}",-70615.73202525596,-72756.83879108675,-70066.58553352031,-72010.30476358626,-66604.84690782415,-70410.8616042547,2131.106433418839,7,-237.50386285200304,-242.8785171899514,-236.06306453986187,-238.37297578772245,-227.90565146890296,-236.54481436768833,4.883542937296059,10
2.8547292709350587,0.03238307231730459,0.08268699645996094,0.0030715716606813117,1000,15,15,0.75,10,False,"{'rfr__n_estimators': 1000, 'rfr__min_samples_split': 15, 'rfr__min_samples_leaf': 15, 'rfr__max_features': 0.75, 'rfr__max_depth': 10, 'rfr__bootstrap': False}",-73220.45945344883,-74901.78620381115,-72039.72060492681,-73467.3941050457,-68166.14925369913,-72359.10192418631,2285.53487049575,22,-241.7255832571208,-245.22608260709677,-236.9395221163503,-240.44011303615994,-229.11856251788873,-238.6899727069233,5.471281851420719,21
0.9348307609558105,0.008816819106081548,0.04435372352600098,0.002019127040675447,500,15,10,0.5,30,True,"{'rfr__n_estimators': 500, 'rfr__min_samples_split': 15, 'rfr__min_samples_leaf': 10, 'rfr__max_features': 0.5, 'rfr__max_depth': 30, 'rfr__bootstrap': True}",-70565.17283479194,-72742.57904414936,-70191.25916111485,-72026.14433577801,-66635.9434620191,-70432.21976757066,2114.9850040152774,8,-237.3492269419795,-242.81016904676557,-236.05988745981517,-238.3305074400183,-227.8340910773075,-236.4767763931772,4.882195348622677,7
1.504720115661621,0.013039881652140189,0.08348245620727539,0.009685078735116287,1000,15,15,0.25,20,False,"{'rfr__n_estimators': 1000, 'rfr__min_samples_split': 15, 'rfr__min_samples_leaf': 15, 'rfr__max_features': 0.25, 'rfr__max_depth': 20, 'rfr__bootstrap': False}",-72773.35641585891,-74999.09542434299,-71559.67683248766,-74629.67263625406,-68820.77851658415,-72556.51596510556,2247.692831305147,23,-240.64969232239156,-246.72255938617786,-239.41189468708023,-242.52244842012126,-232.2846527932494,-240.31824952180403,4.718976317715341,23
0.7101047992706299,0.0032672118957735724,0.041150140762329104,0.0012569522766857808,500,15,10,0.25,10,True,"{'rfr__n_estimators': 500, 'rfr__min_samples_split': 15, 'rfr__min_samples_leaf': 10, 'rfr__max_features': 0.25, 'rfr__max_depth': 10, 'rfr__bootstrap': True}",-72723.73591117901,-74197.3746063717,-71212.20048084988,-74383.1780769219,-68254.3998371032,-72154.17778248515,2261.1095194963004,20,-240.9095060432592,-245.87514626704385,-238.85210154273628,-242.5890231914614,-231.59100742151264,-239.96335689320267,4.776394025929483,22
1.0533224582672118,0.029572613631216747,0.03868536949157715,0.002329793809592386,500,15,15,0.75,10,True,"{'rfr__n_estimators': 500, 'rfr__min_samples_split': 15, 'rfr__min_samples_leaf': 15, 'rfr__max_features': 0.75, 'rfr__max_depth': 10, 'rfr__bootstrap': True}",-72133.48814654557,-74012.9619491551,-72261.20494185243,-73360.49723161192,-67540.98995610827,-71861.82844505466,2270.52105523968,17,-240.416090572763,-243.7691687253209,-238.7440760202592,-239.95602535261185,-228.7212236479439,-238.32131686377974,5.080943882739294,18
