mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_rfr__n_estimators,param_rfr__min_samples_split,param_rfr__min_samples_leaf,param_rfr__max_features,param_rfr__max_depth,param_rfr__bootstrap,params,split0_test_rmse,split1_test_rmse,split2_test_rmse,split3_test_rmse,split4_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,split0_test_rmae,split1_test_rmae,split2_test_rmae,split3_test_rmae,split4_test_rmae,mean_test_rmae,std_test_rmae,rank_test_rmae
0.2235259532928467,0.001634879540036729,0.012342214584350586,0.005273164920707791,100,5,3,0.25,10,True,"{'rfr__n_estimators': 100, 'rfr__min_samples_split': 5, 'rfr__min_samples_leaf': 3, 'rfr__max_features': 0.25, 'rfr__max_depth': 10, 'rfr__bootstrap': True}",-101709.61656398982,-106222.4066650281,-110571.81555671155,-101003.41456813889,-102004.29352081641,-104302.30937493696,3629.8518204128036,38,-285.1393982063161,-288.1429268074131,-294.7579821321938,-277.8855358152954,-290.2494728179738,-287.2350631558384,5.626911497758807,38
2.0541171073913573,0.020513288898251932,0.11948018074035645,0.0039085334634781435,1000,5,5,0.25,10,True,"{'rfr__n_estimators': 1000, 'rfr__min_samples_split': 5, 'rfr__min_samples_leaf': 5, 'rfr__max_features': 0.25, 'rfr__max_depth': 10, 'rfr__bootstrap': True}",-102554.69004825834,-107971.48217642398,-111251.04395595215,-103232.81568660238,-103056.06678637654,-105613.21973072267,3432.387570480557,41,-286.0302007037464,-290.9186073367797,-294.78241599130934,-281.89770267875645,-291.82324355828774,-289.0904340537759,4.56748369472006,42
3.7259050846099853,0.015308402801802729,0.11442356109619141,0.003742249643754066,1000,5,10,0.75,30,False,"{'rfr__n_estimators': 1000, 'rfr__min_samples_split': 5, 'rfr__min_samples_leaf': 10, 'rfr__max_features': 0.75, 'rfr__max_depth': 30, 'rfr__bootstrap': False}",-92545.1338258756,-101315.88895056653,-104506.31332369593,-98201.4684147324,-99696.39150842295,-99253.03920465868,3953.494530314285,24,-270.646967068455,-280.39439354946194,-283.0070034622272,-274.9872802651348,-281.6240951385645,-278.13194789676874,4.6258792022652235,24
3.0114855766296387,0.00922228655514278,0.11453166007995605,0.011002750841509031,1000,20,10,0.5,10,False,"{'rfr__n_estimators': 1000, 'rfr__min_samples_split': 20, 'rfr__min_samples_leaf': 10, 'rfr__max_features': 0.5, 'rfr__max_depth': 10, 'rfr__bootstrap': False}",-91760.06115747876,-101392.22963625303,-103407.58739843189,-97117.8916999536,-98404.26013287071,-98416.4060049976,3994.011307901046,18,-270.3940437948173,-280.71664174854317,-282.45714791619093,-274.2405124858048,-280.3167851987768,-277.62502622882664,4.558400884371858,23
3.614861536026001,0.03795406954810705,0.1387331008911133,0.010949798186273873,1000,5,5,0.5,20,False,"{'rfr__n_estimators': 1000, 'rfr__min_samples_split': 5, 'rfr__min_samples_leaf': 5, 'rfr__max_features': 0.5, 'rfr__max_depth': 20, 'rfr__bootstrap': False}",-92300.63929968479,-100477.52477547231,-103079.75712354212,-98251.32435591726,-99136.57363805255,-98649.1638385338,3568.5478547960392,22,-270.8078780225113,-277.60268195285687,-281.52019183324074,-274.53480390260466,-281.2411079014318,-277.14133272252906,4.076813649594671,19
4.169903802871704,0.23183607807106618,0.14872183799743652,0.005565051308934754,1000,5,3,0.75,20,True,"{'rfr__n_estimators': 1000, 'rfr__min_samples_split': 5, 'rfr__min_samples_leaf': 3, 'rfr__max_features': 0.75, 'rfr__max_depth': 20, 'rfr__bootstrap': True}",-91377.09668220763,-99569.27734991605,-101693.30886384613,-97105.61344335863,-98124.39160593224,-97573.93758905213,3460.4556005174472,9,-268.95664702366196,-276.57639874592553,-279.3538436359964,-273.7603736172579,-280.61221868197777,-275.8518963409639,4.180146835551775,3
2.4920475482940674,0.044595826893886095,0.07914624214172364,0.004207111827907777,500,5,5,0.75,30,False,"{'rfr__n_estimators': 500, 'rfr__min_samples_split': 5, 'rfr__min_samples_leaf': 5, 'rfr__max_features': 0.75, 'rfr__max_depth': 30, 'rfr__bootstrap': False}",-93984.52407778557,-101080.06733108273,-105595.63596650636,-100399.4659586149,-101666.38706187511,-100545.21607917294,3744.6963537036413,31,-271.68640525153796,-278.01476821122014,-284.5918309450195,-276.8385783315034,-284.14634346730514,-279.0555852413172,4.834647231335317,31
3.1688212871551515,0.030246049841070856,0.13695297241210938,0.005980966568068893,1000,5,10,0.5,30,True,"{'rfr__n_estimators': 1000, 'rfr__min_samples_split': 5, 'rfr__min_samples_leaf': 10, 'rfr__max_features': 0.5, 'rfr__max_depth': 30, 'rfr__bootstrap': True}",-91815.69019276921,-100812.43500430477,-102651.30422450401,-96423.7361751043,-97429.31055447833,-97826.4952302321,3753.6617854405113,13,-270.2329740025826,-280.3578719493378,-281.0612826185762,-273.7457175730107,-279.3609189539444,-276.9517530194903,4.235908756143959,15
2.1128821849822996,0.021850438129031514,0.0741950511932373,0.007186622315684538,500,5,3,0.75,10,True,"{'rfr__n_estimators': 500, 'rfr__min_samples_split': 5, 'rfr__min_samples_leaf': 3, 'rfr__max_features': 0.75, 'rfr__max_depth': 10, 'rfr__bootstrap': True}",-91337.00350314305,-99034.42333224475,-101866.0517832764,-96763.34282850844,-97813.71776427023,-97362.90784228858,3462.556866896428,3,-268.7765030631906,-276.3587951018617,-279.80674917541955,-273.1969471567736,-279.94880903735657,-275.6175607069204,4.231261755002745,1
5.440795183181763,0.02817701453142007,0.1420198440551758,0.0077406765612148005,1000,10,3,0.75,20,False,"{'rfr__n_estimators': 1000, 'rfr__min_samples_split': 10, 'rfr__min_samples_leaf': 3, 'rfr__max_features': 0.75, 'rfr__max_depth': 20, 'rfr__bootstrap': False}",-94669.8171018156,-100812.39761664822,-105148.62002405825,-101323.79118245299,-102308.42787247403,-100852.61075948982,3435.8598507195547,34,-273.2552100295568,-277.0407976358735,-284.3534440985038,-277.8881830297126,-283.8288194997564,-279.2732908586806,4.235106721048799,34
0.24531278610229493,0.009789680011554364,0.020144128799438478,0.005622296119052293,100,5,10,0.25,10,True,"{'rfr__n_estimators': 100, 'rfr__min_samples_split': 5, 'rfr__min_samples_leaf': 10, 'rfr__max_features': 0.25, 'rfr__max_depth': 10, 'rfr__bootstrap': True}",-105556.36650099448,-112208.7018117086,-115322.58043319646,-105615.4038904596,-105554.96627461458,-108851.60378219474,4131.417270928664,48,-289.8065592838672,-295.28658587854966,-299.6938637545454,-285.91745105366596,-295.423606345348,-293.2256132631952,4.81697438489421,48
0.4087066650390625,0.006834543532192182,0.018350791931152344,0.0007977724128756889,100,5,5,0.75,10,True,"{'rfr__n_estimators': 100, 'rfr__min_samples_split': 5, 'rfr__min_samples_leaf': 5, 'rfr__max_features': 0.75, 'rfr__max_depth': 10, 'rfr__bootstrap': True}",-91890.86246703209,-99480.90313525441,-101894.55143737776,-97664.03554251902,-98199.10469083872,-97825.8914546044,3307.056463316294,12,-269.5693880416537,-277.8078263536099,-279.9320270615141,-274.3464474345831,-280.64984239682576,-276.4611062576373,4.083479364313361,10
3.917918586730957,0.015764121256388392,0.14281806945800782,0.005476900061773884,1000,10,5,0.75,10,True,"{'rfr__n_estimators': 1000, 'rfr__min_samples_split': 10, 'rfr__min_samples_leaf': 5, 'rfr__max_features': 0.75, 'rfr__max_depth': 10, 'rfr__bootstrap': True}",-91308.17331998343,-99699.38509493886,-101914.7061067236,-96587.44857327675,-97410.19955141358,-97383.98252926723,3561.9982144675982,5,-268.83309353223615,-278.0670082843803,-280.0554312278011,-273.23674155830264,-279.97836047531524,-276.03412701560706,4.371286310229227,7
4.206347036361694,0.022554574356535607,0.1274733066558838,0.01504683103863723,1000,5,3,0.5,10,False,"{'rfr__n_estimators': 1000, 'rfr__min_samples_split': 5, 'rfr__min_samples_leaf': 3, 'rfr__max_features': 0.5, 'rfr__max_depth': 10, 'rfr__bootstrap': False}",-92210.86950429837,-100456.700131894,-103517.82365298455,-98738.05356294572,-99982.47690043235,-98981.184750511,3732.481894104628,23,-270.3280120059704,-277.75156430043825,-282.2854066007017,-274.6245005350675,-281.9522749062998,-277.3883516696955,4.5261404084185175,22
