mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_rfr__n_estimators,param_rfr__min_samples_split,param_rfr__min_samples_leaf,param_rfr__max_features,param_rfr__max_depth,param_rfr__bootstrap,params,split0_test_rmse,split1_test_rmse,split2_test_rmse,split3_test_rmse,split4_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,split0_test_rmae,split1_test_rmae,split2_test_rmae,split3_test_rmae,split4_test_rmae,mean_test_rmae,std_test_rmae,rank_test_rmae
0.20725617408752442,0.01169210085129176,0.018747758865356446,0.006249332558959742,100,20,5,0.25,30,False,"{'rfr__n_estimators': 100, 'rfr__min_samples_split': 20, 'rfr__min_samples_leaf': 5, 'rfr__max_features': 0.25, 'rfr__max_depth': 30, 'rfr__bootstrap': False}",-102602.49807460327,-107355.81291866969,-111483.07582869945,-102178.09272225246,-103786.7242034238,-105481.24074952975,3510.1389641563073,41,-285.3483303683806,-289.41495560685996,-293.3047537993846,-279.855980807462,-292.4084756362393,-288.06649924366525,4.958053234353686,41
0.9352164745330811,0.006248855594458957,0.07380433082580566,0.006936443418113324,500,5,10,0.25,10,False,"{'rfr__n_estimators': 500, 'rfr__min_samples_split': 5, 'rfr__min_samples_leaf': 10, 'rfr__max_features': 0.25, 'rfr__max_depth': 10, 'rfr__bootstrap': False}",-104958.51576160318,-109290.85427515446,-112769.71473149874,-104864.2015621859,-104991.46578805524,-107374.9504236995,3181.1376843780017,47,-289.1576428923845,-292.12000913179406,-296.3358605691239,-283.8627493731359,-294.30137650860945,-291.15552769500954,4.355194535795388,47
2.075835180282593,0.027858360772714183,0.1404245376586914,0.00277767028731933,1000,20,10,0.25,30,False,"{'rfr__n_estimators': 1000, 'rfr__min_samples_split': 20, 'rfr__min_samples_leaf': 10, 'rfr__max_features': 0.25, 'rfr__max_depth': 30, 'rfr__bootstrap': False}",-105031.62106082286,-108959.4475091781,-112269.1246435952,-103989.95413546036,-104520.60497659385,-106954.15046513008,3183.5480077626335,46,-288.9792400705757,-291.2684495874728,-295.40794380656615,-282.6627148734384,-293.64377720965695,-290.392425109542,4.432598548335671,45
1.8762874603271484,0.020043541435235127,0.07480354309082031,0.003157001760152349,500,20,5,0.5,30,False,"{'rfr__n_estimators': 500, 'rfr__min_samples_split': 20, 'rfr__min_samples_leaf': 5, 'rfr__max_features': 0.5, 'rfr__max_depth': 30, 'rfr__bootstrap': False}",-92202.00523938422,-100766.66493725895,-103196.60598441538,-97535.89041600154,-98714.97918281652,-98483.22915197533,3683.339048952026,20,-271.1421222168354,-279.0641914611681,-281.85482159901966,-274.0069715214896,-280.7332074811624,-277.36026285593505,4.1083091951047095,22
2.157780408859253,0.05939577357643718,0.07453680038452148,0.006456568463612815,500,10,5,0.5,20,False,"{'rfr__n_estimators': 500, 'rfr__min_samples_split': 10, 'rfr__min_samples_leaf': 5, 'rfr__max_features': 0.5, 'rfr__max_depth': 20, 'rfr__bootstrap': False}",-92178.30351558182,-100553.18649520143,-103113.81150453875,-98004.97721950104,-99276.91611779446,-98625.43897052351,3639.6881557427027,22,-270.8394914723386,-277.4917974673341,-281.6767120756929,-274.42850206904654,-281.2461862320277,-277.13653786328797,4.113753811121909,19
0.503611707687378,0.004066426393704107,0.020343685150146486,0.005593700206800332,100,20,3,0.75,30,False,"{'rfr__n_estimators': 100, 'rfr__min_samples_split': 20, 'rfr__min_samples_leaf': 3, 'rfr__max_features': 0.75, 'rfr__max_depth': 30, 'rfr__bootstrap': False}",-94205.2325958912,-99845.31127455678,-104800.52108582917,-99853.33251088692,-100859.97387451927,-99912.87426833667,3387.369850388961,28,-273.2158852444332,-277.55277066305445,-284.6559603433201,-276.4325809144367,-282.4669063284928,-278.86482069874745,4.148736113529364,28
1.8533345222473145,0.01325633510203551,0.08800601959228516,0.00535437597037387,500,10,3,0.5,30,True,"{'rfr__n_estimators': 500, 'rfr__min_samples_split': 10, 'rfr__min_samples_leaf': 3, 'rfr__max_features': 0.5, 'rfr__max_depth': 30, 'rfr__bootstrap': True}",-90852.17476935363,-100036.54227058901,-101379.97368328928,-96117.61614836485,-97389.89591913384,-97155.24055814612,3660.8915697919465,1,-268.56563021023874,-277.79524788064106,-279.20265608130165,-272.4970563784887,-279.4065360533352,-275.49342532080107,4.274149914757111,1
0.41474299430847167,0.007506166835393626,0.01921191215515137,0.0060826773509409515,100,5,5,0.75,30,True,"{'rfr__n_estimators': 100, 'rfr__min_samples_split': 5, 'rfr__min_samples_leaf': 5, 'rfr__max_features': 0.75, 'rfr__max_depth': 30, 'rfr__bootstrap': True}",-91732.1773165569,-99672.5941316578,-101165.28041729332,-96882.71747891499,-98029.42806405482,-97496.43948169556,3227.4910597968037,5,-269.6241830853349,-277.5792664308832,-279.11240947314275,-274.09309906795494,-280.5551642856578,-276.1928244685947,3.9251013483240227,8
2.336825704574585,0.01581276953354919,0.12837595939636232,0.003394682462395164,1000,10,10,0.25,20,True,"{'rfr__n_estimators': 1000, 'rfr__min_samples_split': 10, 'rfr__min_samples_leaf': 10, 'rfr__max_features': 0.25, 'rfr__max_depth': 20, 'rfr__bootstrap': True}",-107008.93315467807,-111537.86933375646,-114142.80847483287,-105870.07115481466,-106125.90919770853,-108937.1182631581,3313.3272973907306,48,-291.85582395831176,-295.1663102956621,-297.8332943305275,-285.7878540448577,-296.52677946037,-293.43401241794584,4.309852942797046,48
2.0704094886779787,0.015984675865562795,0.07783756256103516,0.0023202954845691244,500,10,5,0.75,30,True,"{'rfr__n_estimators': 500, 'rfr__min_samples_split': 10, 'rfr__min_samples_leaf': 5, 'rfr__max_features': 0.75, 'rfr__max_depth': 30, 'rfr__bootstrap': True}",-91090.95230745683,-99378.76389708369,-101772.20162951753,-96719.3209098928,-97693.34010198305,-97330.91576918677,3559.810267998764,2,-268.62528835854175,-277.52464762557804,-279.69617411589275,-273.69714102489434,-280.223059310235,-275.95326208702835,4.324328676367662,4
